,label,text
10,fish,"Nature's Promise Large Cooked Shrimp Tail On Nature's Promise Large Cooked Shrimp Tail On Nature's Promise Large Cooked Shrimp Tail On Nature's Promise Large Cooked Shrimp Tail On Nature's Promise Large Cooked Shrimp Tail On Nature's Promise Large Cooked Shrimp Tail On Nature's Promise Large Cooked Shrimp Tail On shrimp shrimp, salt cocktail sauce tomato paste, prepared hseradish (hseradish, vegar, salt), sugar, salt, vegar, soybean oil, spice shrimp shrimp, salt cocktail sauce tomato paste, prepared hseradish (hseradish, vegar, salt), sugar, salt, vegar, soybean oil, spice shrimp shrimp, salt cocktail sauce tomato paste, prepared hseradish (hseradish, vegar, salt), sugar, salt, vegar, soybean oil, spice "
11,fish,"Fresh Haddock, 03863 lbs Fresh Haddock, 03863 lbs Fresh Haddock, 03863 lbs Fresh Haddock, 03863 lbs Fresh Haddock, 03863 lbs Fresh Haddock, 03863 lbs Fresh Haddock, 03863 lbs haddock haddock haddock "
12,fish,"Sam's Choice Frozen Grouper Fillets, 12 oz Sam's Choice Frozen Grouper Fillets, 12 oz Sam's Choice Frozen Grouper Fillets, 12 oz Sam's Choice Frozen Grouper Fillets, 12 oz Sam's Choice Frozen Grouper Fillets, 12 oz Sam's Choice Frozen Grouper Fillets, 12 oz Sam's Choice Frozen Grouper Fillets, 12 oz grouper grouper grouper "
13,fish,"Sam's Choice All Natural Wild Caught Swordfish Steaks, 12 oz Sam's Choice All Natural Wild Caught Swordfish Steaks, 12 oz Sam's Choice All Natural Wild Caught Swordfish Steaks, 12 oz Sam's Choice All Natural Wild Caught Swordfish Steaks, 12 oz Sam's Choice All Natural Wild Caught Swordfish Steaks, 12 oz Sam's Choice All Natural Wild Caught Swordfish Steaks, 12 oz Sam's Choice All Natural Wild Caught Swordfish Steaks, 12 oz swordfish swordfish swordfish "
14,fish,"Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 2 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 2 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 2 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 2 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 2 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 2 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 2 lb pacific whiting fillets pacific whiting fillets pacific whiting fillets "
15,fish,"Acme Smoked Fish Nova Salmon Snacks TidBits Acme Smoked Fish Nova Salmon Snacks TidBits Acme Smoked Fish Nova Salmon Snacks TidBits Acme Smoked Fish Nova Salmon Snacks TidBits Acme Smoked Fish Nova Salmon Snacks TidBits Acme Smoked Fish Nova Salmon Snacks TidBits Acme Smoked Fish Nova Salmon Snacks TidBits salmon, salt, sugar, sodium nitrite, natural hardwood smoke salmon, salt, sugar, sodium nitrite, natural hardwood smoke salmon, salt, sugar, sodium nitrite, natural hardwood smoke "
16,fish,"Argentine Red Raw Jumbo Wild Shrimp 16 oz Bag Argentine Red Raw Jumbo Wild Shrimp 16 oz Bag Argentine Red Raw Jumbo Wild Shrimp 16 oz Bag Argentine Red Raw Jumbo Wild Shrimp 16 oz Bag Argentine Red Raw Jumbo Wild Shrimp 16 oz Bag Argentine Red Raw Jumbo Wild Shrimp 16 oz Bag Argentine Red Raw Jumbo Wild Shrimp 16 oz Bag shrimp, salt, water, sodium metabisulfite (as a preservative) shrimp, salt, water, sodium metabisulfite (as a preservative) shrimp, salt, water, sodium metabisulfite (as a preservative) "
17,fish,"Fresh Farm Raised Steelhead Trout Fillets, 07510 lb Fresh Farm Raised Steelhead Trout Fillets, 07510 lb Fresh Farm Raised Steelhead Trout Fillets, 07510 lb Fresh Farm Raised Steelhead Trout Fillets, 07510 lb Fresh Farm Raised Steelhead Trout Fillets, 07510 lb Fresh Farm Raised Steelhead Trout Fillets, 07510 lb Fresh Farm Raised Steelhead Trout Fillets, 07510 lb steelhead trout (color added) steelhead trout (color added) steelhead trout (color added) "
18,fish,Kirkland Signature Farmed U-15 White Shrimp Kirkland Signature Farmed U-15 White Shrimp Kirkland Signature Farmed U-15 White Shrimp Kirkland Signature Farmed U-15 White Shrimp Kirkland Signature Farmed U-15 White Shrimp Kirkland Signature Farmed U-15 White Shrimp Kirkland Signature Farmed U-15 White Shrimp    
19,fish,"Fresh Steelhead Trout Side, 123 lbs Fresh Steelhead Trout Side, 123 lbs Fresh Steelhead Trout Side, 123 lbs Fresh Steelhead Trout Side, 123 lbs Fresh Steelhead Trout Side, 123 lbs Fresh Steelhead Trout Side, 123 lbs Fresh Steelhead Trout Side, 123 lbs steelhead trout (color added) steelhead trout (color added) steelhead trout (color added) "
20,fish,"Great Value Frozen Cod Fillets, 1nbsplbnbsp Great Value Frozen Cod Fillets, 1nbsplbnbsp Great Value Frozen Cod Fillets, 1nbsplbnbsp Great Value Frozen Cod Fillets, 1nbsplbnbsp Great Value Frozen Cod Fillets, 1nbsplbnbsp Great Value Frozen Cod Fillets, 1nbsplbnbsp Great Value Frozen Cod Fillets, 1nbsplbnbsp fish (cod), salt, tripolyphosphate (to retain moisture) fish (cod), salt, tripolyphosphate (to retain moisture) fish (cod), salt, tripolyphosphate (to retain moisture) "
21,fish,Wegmans Family Pack Food You Feel Good About Wild Caught Sockeye Salmon Fillets Wegmans Family Pack Food You Feel Good About Wild Caught Sockeye Salmon Fillets Wegmans Family Pack Food You Feel Good About Wild Caught Sockeye Salmon Fillets Wegmans Family Pack Food You Feel Good About Wild Caught Sockeye Salmon Fillets Wegmans Family Pack Food You Feel Good About Wild Caught Sockeye Salmon Fillets Wegmans Family Pack Food You Feel Good About Wild Caught Sockeye Salmon Fillets Wegmans Family Pack Food You Feel Good About Wild Caught Sockeye Salmon Fillets    
22,fish,Fresh Farm Raised Tilapia 631lb Fresh Farm Raised Tilapia 631lb Fresh Farm Raised Tilapia 631lb Fresh Farm Raised Tilapia 631lb Fresh Farm Raised Tilapia 631lb Fresh Farm Raised Tilapia 631lb Fresh Farm Raised Tilapia 631lb tilapia tilapia tilapia 
23,fish,"Argentine Red Raw Extra Large Wild Shrimp 16 oz Bag Argentine Red Raw Extra Large Wild Shrimp 16 oz Bag Argentine Red Raw Extra Large Wild Shrimp 16 oz Bag Argentine Red Raw Extra Large Wild Shrimp 16 oz Bag Argentine Red Raw Extra Large Wild Shrimp 16 oz Bag Argentine Red Raw Extra Large Wild Shrimp 16 oz Bag Argentine Red Raw Extra Large Wild Shrimp 16 oz Bag shrimp, salt, water, sodium metabisulfite (as a preservative) shrimp, salt, water, sodium metabisulfite (as a preservative) shrimp, salt, water, sodium metabisulfite (as a preservative) "
24,fish,"Vita Classic Premium Sliced TwoPack Smoked Atlantic Nova Salmon, 4oz pkgs Vita Classic Premium Sliced TwoPack Smoked Atlantic Nova Salmon, 4oz pkgs Vita Classic Premium Sliced TwoPack Smoked Atlantic Nova Salmon, 4oz pkgs Vita Classic Premium Sliced TwoPack Smoked Atlantic Nova Salmon, 4oz pkgs Vita Classic Premium Sliced TwoPack Smoked Atlantic Nova Salmon, 4oz pkgs Vita Classic Premium Sliced TwoPack Smoked Atlantic Nova Salmon, 4oz pkgs Vita Classic Premium Sliced TwoPack Smoked Atlantic Nova Salmon, 4oz pkgs salmon (color added with feed), salt, sodium nitrite a preservative, hardwood smoke salmon (color added with feed), salt, sodium nitrite a preservative, hardwood smoke salmon (color added with feed), salt, sodium nitrite a preservative, hardwood smoke "
25,fish,"Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 4 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 4 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 4 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 4 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 4 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 4 lb Great Value Frozen Wild Caught Pacific Whiting Fillets, Skin On, 4 lb pacific whiting fillets pacific whiting fillets pacific whiting fillets "
26,fish,"Fresh Wild Caught Icelandic Cod, 063100 lb Fresh Wild Caught Icelandic Cod, 063100 lb Fresh Wild Caught Icelandic Cod, 063100 lb Fresh Wild Caught Icelandic Cod, 063100 lb Fresh Wild Caught Icelandic Cod, 063100 lb Fresh Wild Caught Icelandic Cod, 063100 lb Fresh Wild Caught Icelandic Cod, 063100 lb cod cod cod "
27,fish,"SeaPak Family Size Popcorn Shrimp Oven Crispy SeaPak Family Size Popcorn Shrimp Oven Crispy SeaPak Family Size Popcorn Shrimp Oven Crispy SeaPak Family Size Popcorn Shrimp Oven Crispy SeaPak Family Size Popcorn Shrimp Oven Crispy SeaPak Family Size Popcorn Shrimp Oven Crispy SeaPak Family Size Popcorn Shrimp Oven Crispy shrimp, bleached wheat flour, soybean oil, enriched bleached wheat flour (wheat flour, niac, iron as ferrous sulfate, thiame mononitrate, riblav, folic acid), water, yellow cn flour, modified cnstarch, contas     each  the followg citric acid, dextrose, disodium osate and disodium guanylate, enriched wheat flour (wheat flour, niac, reduced iron, thiame mononitrate, riblav, folic acid), garlic powder, leaveng (sodium acid pyrophosphate, bakg soda), methylcellulose, paprika olees, salt, sodium algate, sodium  shrimp, bleached wheat flour, soybean oil, enriched bleached wheat flour (wheat flour, niac, iron as ferrous sulfate, thiame mononitrate, riblav, folic acid), water, yellow cn flour, modified cnstarch, contas     each  the followg citric acid, dextrose, disodium osate and disodium guanylate, enriched wheat flour (wheat flour, niac, reduced iron, thiame mononitrate, riblav, folic acid), garlic powder, leaveng (sodium acid pyrophosphate, bakg soda), methylcellulose, paprika olees, salt, sodium algate, sodium  shrimp, bleached wheat flour, soybean oil, enriched bleached wheat flour (wheat flour, niac, iron as ferrous sulfate, thiame mononitrate, riblav, folic acid), water, yellow cn flour, modified cnstarch, contas     each  the followg citric acid, dextrose, disodium osate and disodium guanylate, enriched wheat flour (wheat flour, niac, reduced iron, thiame mononitrate, riblav, folic acid), garlic powder, leaveng (sodium acid pyrophosphate, bakg soda), methylcellulose, paprika olees, salt, sodium algate, sodium  "
28,fish,Atlantic Halibut Atlantic Halibut Atlantic Halibut Atlantic Halibut Atlantic Halibut Atlantic Halibut Atlantic Halibut    
29,fish,"Ns Bowlsvry Lobster 303oz Ns Bowlsvry Lobster 303oz Ns Bowlsvry Lobster 303oz Ns Bowlsvry Lobster 303oz Ns Bowlsvry Lobster 303oz Ns Bowlsvry Lobster 303oz Ns Bowlsvry Lobster 303oz enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), palm oil, potato starch, modified potato starch , salt, maltodextrin, contains less than 2% of each of the following artificial lobster flavor, beef extract, beef fat, beef stock, black pepper, clam,corn syrup, crab extract, cuttlefish, dehydrated vegetables (carrot, green cabbage), dextrose, disodium guanylate, disodium inosinate, disodium succinate, freeze dried imitaton crab (pollock, potato starch, d- enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), palm oil, potato starch, modified potato starch , salt, maltodextrin, contains less than 2% of each of the following artificial lobster flavor, beef extract, beef fat, beef stock, black pepper, clam,corn syrup, crab extract, cuttlefish, dehydrated vegetables (carrot, green cabbage), dextrose, disodium guanylate, disodium inosinate, disodium succinate, freeze dried imitaton crab (pollock, potato starch, d- enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), palm oil, potato starch, modified potato starch , salt, maltodextrin, contains less than 2% of each of the following artificial lobster flavor, beef extract, beef fat, beef stock, black pepper, clam,corn syrup, crab extract, cuttlefish, dehydrated vegetables (carrot, green cabbage), dextrose, disodium guanylate, disodium inosinate, disodium succinate, freeze dried imitaton crab (pollock, potato starch, d- "
30,fish,Kirkland Signature Fresh Farmed Tilapia Fillet Kirkland Signature Fresh Farmed Tilapia Fillet Kirkland Signature Fresh Farmed Tilapia Fillet Kirkland Signature Fresh Farmed Tilapia Fillet Kirkland Signature Fresh Farmed Tilapia Fillet Kirkland Signature Fresh Farmed Tilapia Fillet Kirkland Signature Fresh Farmed Tilapia Fillet    
31,fish,Kirkland Signature Wild Cooked Red King Crab Legs and Claws Kirkland Signature Wild Cooked Red King Crab Legs and Claws Kirkland Signature Wild Cooked Red King Crab Legs and Claws Kirkland Signature Wild Cooked Red King Crab Legs and Claws Kirkland Signature Wild Cooked Red King Crab Legs and Claws Kirkland Signature Wild Cooked Red King Crab Legs and Claws Kirkland Signature Wild Cooked Red King Crab Legs and Claws    
32,fish,"Kirkland Signature Whole Cooked Dungeness Crab, Previously Frozen Kirkland Signature Whole Cooked Dungeness Crab, Previously Frozen Kirkland Signature Whole Cooked Dungeness Crab, Previously Frozen Kirkland Signature Whole Cooked Dungeness Crab, Previously Frozen Kirkland Signature Whole Cooked Dungeness Crab, Previously Frozen Kirkland Signature Whole Cooked Dungeness Crab, Previously Frozen Kirkland Signature Whole Cooked Dungeness Crab, Previously Frozen    "
33,fish,"Louisina Crawfish Tail Meat, 75lbs Louisina Crawfish Tail Meat, 75lbs Louisina Crawfish Tail Meat, 75lbs Louisina Crawfish Tail Meat, 75lbs Louisina Crawfish Tail Meat, 75lbs Louisina Crawfish Tail Meat, 75lbs Louisina Crawfish Tail Meat, 75lbs    "
34,fish,"Sam's Choice All Natural Wild Caught MahiMahi Fillets, 12 oz Sam's Choice All Natural Wild Caught MahiMahi Fillets, 12 oz Sam's Choice All Natural Wild Caught MahiMahi Fillets, 12 oz Sam's Choice All Natural Wild Caught MahiMahi Fillets, 12 oz Sam's Choice All Natural Wild Caught MahiMahi Fillets, 12 oz Sam's Choice All Natural Wild Caught MahiMahi Fillets, 12 oz Sam's Choice All Natural Wild Caught MahiMahi Fillets, 12 oz mahi-mahi fillets mahi-mahi fillets mahi-mahi fillets "
35,fish,"Ducktrap River of Maine Smoked Atlantic Salmon Ducktrap River of Maine Smoked Atlantic Salmon Ducktrap River of Maine Smoked Atlantic Salmon Ducktrap River of Maine Smoked Atlantic Salmon Ducktrap River of Maine Smoked Atlantic Salmon Ducktrap River of Maine Smoked Atlantic Salmon Ducktrap River of Maine Smoked Atlantic Salmon atlantic salmon, salt, evapated cane juice, spices, fruitwood and hardwood smoke atlantic salmon, salt, evapated cane juice, spices, fruitwood and hardwood smoke atlantic salmon, salt, evapated cane juice, spices, fruitwood and hardwood smoke "
36,fish,SB Bone In Farmed Salmon Steaks SB Bone In Farmed Salmon Steaks SB Bone In Farmed Salmon Steaks SB Bone In Farmed Salmon Steaks SB Bone In Farmed Salmon Steaks SB Bone In Farmed Salmon Steaks SB Bone In Farmed Salmon Steaks    
37,fish,"Frozen Swai Fillets, 2 lbs Frozen Swai Fillets, 2 lbs Frozen Swai Fillets, 2 lbs Frozen Swai Fillets, 2 lbs Frozen Swai Fillets, 2 lbs Frozen Swai Fillets, 2 lbs Frozen Swai Fillets, 2 lbs    "
38,fish,"Sam's Choice Frozen Haddock Fillets, 12 oz Sam's Choice Frozen Haddock Fillets, 12 oz Sam's Choice Frozen Haddock Fillets, 12 oz Sam's Choice Frozen Haddock Fillets, 12 oz Sam's Choice Frozen Haddock Fillets, 12 oz Sam's Choice Frozen Haddock Fillets, 12 oz Sam's Choice Frozen Haddock Fillets, 12 oz fish - haddock fish - haddock fish - haddock "
39,fish,"Great Value Wild Caught Haddock Fillets, 24 oz Great Value Wild Caught Haddock Fillets, 24 oz Great Value Wild Caught Haddock Fillets, 24 oz Great Value Wild Caught Haddock Fillets, 24 oz Great Value Wild Caught Haddock Fillets, 24 oz Great Value Wild Caught Haddock Fillets, 24 oz Great Value Wild Caught Haddock Fillets, 24 oz cod cod cod "
40,fish,"Great Value Frozen Flounder Fillets, 1nbsplb Great Value Frozen Flounder Fillets, 1nbsplb Great Value Frozen Flounder Fillets, 1nbsplb Great Value Frozen Flounder Fillets, 1nbsplb Great Value Frozen Flounder Fillets, 1nbsplb Great Value Frozen Flounder Fillets, 1nbsplb Great Value Frozen Flounder Fillets, 1nbsplb flounder, water, sodium tripolyphosphate (to retain moisture) flounder, water, sodium tripolyphosphate (to retain moisture) flounder, water, sodium tripolyphosphate (to retain moisture) "
41,fish,"Great Value Frozen Wild Caught Haddock Fillets, 12 oz Great Value Frozen Wild Caught Haddock Fillets, 12 oz Great Value Frozen Wild Caught Haddock Fillets, 12 oz Great Value Frozen Wild Caught Haddock Fillets, 12 oz Great Value Frozen Wild Caught Haddock Fillets, 12 oz Great Value Frozen Wild Caught Haddock Fillets, 12 oz Great Value Frozen Wild Caught Haddock Fillets, 12 oz haddock fillets, water, sodium tripolyphosphate (added to retain moisture) haddock fillets, water, sodium tripolyphosphate (added to retain moisture) haddock fillets, water, sodium tripolyphosphate (added to retain moisture) "
42,fish,"Fresh Skinless Atlantic Salmon, 6311lbs Fresh Skinless Atlantic Salmon, 6311lbs Fresh Skinless Atlantic Salmon, 6311lbs Fresh Skinless Atlantic Salmon, 6311lbs Fresh Skinless Atlantic Salmon, 6311lbs Fresh Skinless Atlantic Salmon, 6311lbs Fresh Skinless Atlantic Salmon, 6311lbs    "
